100012,0000000066
100015,0000000495
100017,0000000201
100019,0000000329
100026,0000000369
100035,0000000000
100046,0000000427
100056,0000000467
100057,0000000524
100059,0000000253
100071,0000000291
100078,0000000562
100089,0000000602
100091,0000000227
100094,0000000029
100099,0000000131
100105,0000000168
100109,0000000635
100119,0000000398
100123,0000000672
100126,0000000712
100138,0000000752
100145,0000000792
100146,0000000832
100158,0000000872
100167,0000000912
100179,0000000952
100188,0000000992
100200,0000001032
100210,0000001072
100219,0000001112
100223,0000000094
100229,0000001149
100234,0000001189
100238,0000001229
100250,0000001269
100260,0000001309
100265,0000001349
100277,0000001389
100282,0000001429
100294,0000001469
100306,0000001509
100310,0000001549
100314,0000001589
100320,0000001629
100328,0000001669
100330,0000001709
100338,0000001749
100347,0000001789
100357,0000001829
100358,0000001869
100360,0000001909
100361,0000001949
100372,0000001989
100378,0000002029
100379,0000002069
100380,0000002109
100383,0000002149
100393,0000002189
100404,0000002229
100407,0000002269
100408,0000002309
100416,0000002349
100424,0000002389
100435,0000002429
100440,0000002469
100452,0000002509
100456,0000002549
100458,0000002589
100459,0000002629
100463,0000002669
100469,0000002709
100477,0000002749
100483,0000002789
100484,0000002829
100496,0000002869
100498,0000002909
100506,0000002949
100513,0000002989
100519,0000003029
100523,0000003069
100529,0000003109
100533,0000003149
100542,0000003189
100554,0000003229
100557,0000003269
100559,0000003309
100568,0000003349
100569,0000003389
100572,0000003429
100576,0000003469
100583,0000003509
100593,0000003549
100602,0000003589
100607,0000003629
100609,0000003669
100615,0000003709
100616,0000003749
100622,0000003789
100627,0000003829
100635,0000003869
100641,0000003909
100645,0000003949
100650,0000003989
100653,0000004029
100657,0000004069
100666,0000004109
100671,0000004149
100681,0000004189
100683,0000004229
100695,0000004269
100696,0000004309
100706,0000004349
100718,0000004389
100725,0000004429
100731,0000004469
100732,0000004509
100743,0000004549
100755,0000004589
100764,0000004629
100772,0000004669
100783,0000004709
100791,0000004749
100801,0000004789
100813,0000004829
100820,0000004869
100831,0000004909
100835,0000004949
100846,0000004989
100854,0000005029
100862,0000005069
100866,0000005109
100874,0000005149
100883,0000005189
100893,0000005229
100902,0000005269
100912,0000005309
100916,0000005349
100920,0000005389
100932,0000005429
100933,0000005469
100936,0000005509
100939,0000005549
100946,0000005589
100947,0000005629
100957,0000005669
100969,0000005709
100974,0000005749
100986,0000005789
100997,0000005829
101003,0000005869
101005,0000005909
101012,0000005949
101023,0000005989
101026,0000006029
101033,0000006069
101037,0000006109
101048,0000006149
101055,0000006189
101059,0000006229
101064,0000006269
101074,0000006309
101080,0000006349
101081,0000006389
101083,0000006429
101084,0000006469
101096,0000006509
101101,0000006549
101103,0000006589
101112,0000006629
101117,0000006669
101122,0000006709
101133,0000006749
